timestamp,step,qed,logp,l2_distance
2026-04-28T18:21:49Z,72,4.0392,3.6328,0.0634
2026-04-28T18:21:49Z,73,4.0406,3.634,0.0634
2026-04-28T18:21:49Z,74,4.0423,3.6353,0.0634
2026-04-28T18:21:57Z,0,2.5149,2.3242,0.0179
2026-04-28T18:21:57Z,1,2.0432,1.9135,0.0244
2026-04-28T18:21:57Z,2,1.6477,1.5695,0.031
2026-04-28T18:21:57Z,3,1.3306,1.2938,0.0371
2026-04-28T18:21:57Z,4,1.0908,1.0853,0.0428
2026-04-28T18:21:57Z,5,0.9157,0.933,0.048
2026-04-28T18:21:57Z,6,0.793,0.8264,0.0527
2026-04-28T18:21:57Z,7,0.7068,0.7513,0.0569
2026-04-28T18:21:57Z,8,0.646,0.6982,0.0606
2026-04-28T18:21:57Z,9,0.5982,0.6562,0.0639
2026-04-28T18:21:57Z,10,0.5582,0.621,0.0667
2026-04-28T18:21:57Z,11,0.5268,0.5936,0.0691
2026-04-28T18:21:57Z,12,0.5058,0.5753,0.0712
2026-04-28T18:21:57Z,13,0.4947,0.5659,0.073
2026-04-28T18:21:57Z,14,0.4911,0.5634,0.0747
2026-04-28T18:21:57Z,15,0.4934,0.5659,0.0761
2026-04-28T18:21:57Z,16,0.4965,0.5688,0.0773
2026-04-28T18:21:57Z,17,0.4982,0.5703,0.0783
2026-04-28T18:21:57Z,18,0.4981,0.5702,0.0792
2026-04-28T18:21:57Z,19,0.4967,0.5691,0.0799
2026-04-28T18:21:57Z,20,0.4953,0.568,0.0805
2026-04-28T18:21:57Z,21,0.4954,0.5682,0.081
2026-04-28T18:21:57Z,22,0.4978,0.5705,0.0815
2026-04-28T18:21:57Z,23,0.5022,0.5744,0.0818
2026-04-28T18:21:57Z,24,0.5073,0.5788,0.0821
2026-04-28T18:21:57Z,25,0.5114,0.5825,0.0823
2026-04-28T18:21:57Z,26,0.5143,0.5849,0.0824
2026-04-28T18:21:57Z,27,0.5155,0.586,0.0824
2026-04-28T18:21:57Z,28,0.5152,0.5858,0.0824
2026-04-28T18:21:57Z,29,0.5148,0.5856,0.0823
2026-04-28T18:21:57Z,30,0.5156,0.5867,0.0822
2026-04-28T18:21:57Z,31,0.5188,0.5898,0.082
2026-04-28T18:21:57Z,32,0.5245,0.5949,0.0818
2026-04-28T18:21:57Z,33,0.5316,0.6012,0.0815
2026-04-28T18:21:57Z,34,0.539,0.6079,0.0812
2026-04-28T18:21:57Z,35,0.5459,0.614,0.0809
2026-04-28T18:21:57Z,36,0.5517,0.6192,0.0805
2026-04-28T18:21:57Z,37,0.5559,0.6229,0.0801
2026-04-28T18:21:57Z,38,0.5591,0.6257,0.0797
2026-04-28T18:21:57Z,39,0.5618,0.628,0.0793
2026-04-28T18:21:57Z,40,0.5647,0.6305,0.0788
2026-04-28T18:21:57Z,41,0.5685,0.6337,0.0784
2026-04-28T18:21:57Z,42,0.5731,0.6377,0.078
2026-04-28T18:21:57Z,43,0.578,0.6419,0.0775
2026-04-28T18:21:57Z,44,0.5825,0.646,0.0771
2026-04-28T18:21:57Z,45,0.5861,0.6492,0.0766
2026-04-28T18:21:57Z,46,0.5886,0.6513,0.0761
2026-04-28T18:21:57Z,47,0.5901,0.6526,0.0756
2026-04-28T18:21:57Z,48,0.5912,0.6535,0.0751
2026-04-28T18:21:57Z,49,0.5929,0.6551,0.0746
2026-04-28T18:21:57Z,50,0.5958,0.6577,0.0741
2026-04-28T18:21:57Z,51,0.5997,0.6613,0.0735
2026-04-28T18:21:57Z,52,0.6045,0.6655,0.073
2026-04-28T18:21:57Z,53,0.6098,0.6702,0.0725
2026-04-28T18:21:57Z,54,0.615,0.6749,0.0719
2026-04-28T18:21:57Z,55,0.6206,0.6798,0.0714
2026-04-28T18:21:57Z,56,0.6265,0.6851,0.0708
2026-04-28T18:21:57Z,57,0.6328,0.6908,0.0702
2026-04-28T18:21:57Z,58,0.6396,0.6968,0.0697
2026-04-28T18:21:57Z,59,0.6465,0.703,0.0691
2026-04-28T18:21:57Z,60,0.6535,0.7092,0.0685
2026-04-28T18:21:57Z,61,0.6604,0.7153,0.068
2026-04-28T18:21:57Z,62,0.6669,0.721,0.0674
2026-04-28T18:21:57Z,63,0.6728,0.7263,0.0669
2026-04-28T18:21:57Z,64,0.6781,0.7311,0.0664
2026-04-28T18:21:57Z,65,0.6828,0.7353,0.0659
2026-04-28T18:21:57Z,66,0.687,0.7391,0.0653
2026-04-28T18:21:57Z,67,0.691,0.7426,0.0649
2026-04-28T18:21:57Z,68,0.6949,0.7459,0.0644
2026-04-28T18:21:57Z,69,0.6988,0.7494,0.0639
2026-04-28T18:21:57Z,70,0.7029,0.753,0.0634
2026-04-28T18:21:57Z,71,0.7069,0.7565,0.063
2026-04-28T18:21:57Z,72,0.711,0.7601,0.0626
2026-04-28T18:21:57Z,73,0.7149,0.7635,0.0621
2026-04-28T18:21:57Z,74,0.7187,0.7667,0.0617
2026-04-28T18:26:22Z,0,2.2054,2.0608,0.0182
2026-04-28T18:26:22Z,1,1.8238,1.7309,0.0246
2026-04-28T18:26:22Z,2,1.5024,1.4519,0.0308
2026-04-28T18:26:22Z,3,1.2307,1.2159,0.0362
2026-04-28T18:26:22Z,4,1.0142,1.0281,0.0409
2026-04-28T18:26:22Z,5,0.8616,0.8952,0.0451
2026-04-28T18:26:22Z,6,0.7617,0.8076,0.049
2026-04-28T18:26:22Z,7,0.7011,0.7541,0.0526
2026-04-28T18:26:22Z,8,0.666,0.723,0.0558
2026-04-28T18:26:22Z,9,0.6471,0.7064,0.0586
2026-04-28T18:26:22Z,10,0.6377,0.6979,0.0611
2026-04-28T18:26:22Z,11,0.6312,0.6919,0.0632
2026-04-28T18:26:22Z,12,0.6193,0.6814,0.0649
2026-04-28T18:26:22Z,13,0.6049,0.6687,0.0662
2026-04-28T18:26:22Z,14,0.5927,0.6578,0.0673
2026-04-28T18:26:22Z,15,0.5848,0.651,0.0683
2026-04-28T18:26:22Z,16,0.5823,0.649,0.0691
2026-04-28T18:26:22Z,17,0.5839,0.6508,0.0699
2026-04-28T18:26:22Z,18,0.5895,0.656,0.0705
2026-04-28T18:26:22Z,19,0.5971,0.6629,0.0711
2026-04-28T18:26:22Z,20,0.6046,0.6697,0.0715
2026-04-28T18:26:22Z,21,0.6104,0.6751,0.0719
2026-04-28T18:26:22Z,22,0.6139,0.6782,0.0721
2026-04-28T18:26:22Z,23,0.6153,0.6796,0.0722
2026-04-28T18:26:22Z,24,0.6159,0.6801,0.0723
2026-04-28T18:26:22Z,25,0.6172,0.6812,0.0723
2026-04-28T18:26:22Z,26,0.6205,0.6841,0.0722
2026-04-28T18:26:22Z,27,0.6258,0.6885,0.0721
2026-04-28T18:26:22Z,28,0.6325,0.6942,0.072
2026-04-28T18:26:22Z,29,0.6401,0.7007,0.0718
2026-04-28T18:26:22Z,30,0.647,0.7066,0.0716
2026-04-28T18:26:22Z,31,0.652,0.711,0.0713
2026-04-28T18:26:22Z,32,0.6548,0.7135,0.071
2026-04-28T18:26:22Z,33,0.6557,0.7145,0.0706
2026-04-28T18:26:22Z,34,0.6565,0.7154,0.0702
2026-04-28T18:26:22Z,35,0.6589,0.7177,0.0698
2026-04-28T18:26:22Z,36,0.6636,0.7221,0.0694
2026-04-28T18:26:22Z,37,0.6702,0.7281,0.069
2026-04-28T18:26:22Z,38,0.6773,0.7344,0.0686
2026-04-28T18:26:22Z,39,0.6836,0.74,0.0681
2026-04-28T18:26:22Z,40,0.6888,0.7446,0.0676
2026-04-28T18:26:22Z,41,0.6933,0.7486,0.0672
2026-04-28T18:26:22Z,42,0.6978,0.7525,0.0667
2026-04-28T18:26:22Z,43,0.7027,0.7567,0.0662
2026-04-28T18:26:22Z,44,0.7081,0.7611,0.0656
2026-04-28T18:26:22Z,45,0.7134,0.7657,0.0651
2026-04-28T18:26:22Z,46,0.7185,0.7699,0.0646
2026-04-28T18:26:22Z,47,0.7225,0.7733,0.0641
2026-04-28T18:26:22Z,48,0.7257,0.7761,0.0636
2026-04-28T18:26:22Z,49,0.7287,0.7787,0.063
2026-04-28T18:26:22Z,50,0.7319,0.7816,0.0625
2026-04-28T18:26:22Z,51,0.7359,0.7851,0.062
2026-04-28T18:26:22Z,52,0.7408,0.7895,0.0615
2026-04-28T18:26:22Z,53,0.7462,0.7941,0.0609
2026-04-28T18:26:22Z,54,0.7517,0.799,0.0604
2026-04-28T18:26:22Z,55,0.7572,0.8039,0.0599
2026-04-28T18:26:22Z,56,0.7631,0.809,0.0593
2026-04-28T18:26:22Z,57,0.769,0.8144,0.0588
2026-04-28T18:26:22Z,58,0.775,0.8197,0.0583
2026-04-28T18:26:22Z,59,0.7802,0.8244,0.0578
2026-04-28T18:26:22Z,60,0.7846,0.8283,0.0573
2026-04-28T18:26:22Z,61,0.7886,0.8319,0.0568
2026-04-28T18:26:22Z,62,0.7929,0.8357,0.0563
2026-04-28T18:26:22Z,63,0.7978,0.8401,0.0558
2026-04-28T18:26:22Z,64,0.8029,0.8447,0.0553
2026-04-28T18:26:22Z,65,0.8081,0.8493,0.0549
2026-04-28T18:26:22Z,66,0.8129,0.8537,0.0544
2026-04-28T18:26:22Z,67,0.8175,0.8578,0.054
2026-04-28T18:26:22Z,68,0.8221,0.862,0.0536
2026-04-28T18:26:22Z,69,0.8263,0.8659,0.0531
2026-04-28T18:26:22Z,70,0.8299,0.8692,0.0528
2026-04-28T18:26:22Z,71,0.8329,0.8719,0.0524
2026-04-28T18:26:22Z,72,0.8353,0.8742,0.052
2026-04-28T18:26:22Z,73,0.8379,0.8765,0.0516
2026-04-28T18:26:22Z,74,0.8409,0.8792,0.0513
2026-04-28T18:26:38Z,0,2.4446,2.257,0.0192
2026-04-28T18:26:38Z,1,2.0061,1.8791,0.0256
2026-04-28T18:26:38Z,2,1.6343,1.5569,0.0322
2026-04-28T18:26:38Z,3,1.3265,1.2899,0.038
2026-04-28T18:26:38Z,4,1.0871,1.0821,0.0432
2026-04-28T18:26:38Z,5,0.9112,0.9294,0.0478
2026-04-28T18:26:38Z,6,0.7896,0.8232,0.052
2026-04-28T18:26:38Z,7,0.7092,0.7531,0.0558
2026-04-28T18:26:38Z,8,0.6593,0.7095,0.0592
2026-04-28T18:26:38Z,9,0.6299,0.6835,0.0622
2026-04-28T18:26:38Z,10,0.6118,0.6672,0.0649
2026-04-28T18:26:38Z,11,0.5953,0.6526,0.067
2026-04-28T18:26:38Z,12,0.5803,0.6395,0.0689
2026-04-28T18:26:38Z,13,0.5687,0.6296,0.0704
2026-04-28T18:26:38Z,14,0.5615,0.6232,0.0717
2026-04-28T18:26:38Z,15,0.557,0.6192,0.0728
2026-04-28T18:26:38Z,16,0.5558,0.6182,0.0737
2026-04-28T18:26:38Z,17,0.5593,0.6211,0.0745
2026-04-28T18:26:38Z,18,0.5663,0.6272,0.0752
2026-04-28T18:26:38Z,19,0.5753,0.635,0.0759
2026-04-28T18:26:38Z,20,0.5839,0.6425,0.0764
2026-04-28T18:26:38Z,21,0.5903,0.6481,0.0768
2026-04-28T18:26:38Z,22,0.5938,0.6512,0.0771
2026-04-28T18:26:38Z,23,0.5943,0.6519,0.0773
2026-04-28T18:26:38Z,24,0.5932,0.6512,0.0775
2026-04-28T18:26:38Z,25,0.5918,0.6502,0.0775
2026-04-28T18:26:38Z,26,0.5914,0.65,0.0775
2026-04-28T18:26:38Z,27,0.5925,0.6511,0.0775
2026-04-28T18:26:38Z,28,0.5956,0.654,0.0774
2026-04-28T18:26:38Z,29,0.6008,0.6586,0.0772
2026-04-28T18:26:38Z,30,0.607,0.6641,0.077
2026-04-28T18:26:38Z,31,0.6135,0.6699,0.0767
2026-04-28T18:26:38Z,32,0.62,0.6756,0.0763
2026-04-28T18:26:38Z,33,0.6262,0.6811,0.076
2026-04-28T18:26:38Z,34,0.6319,0.6861,0.0756
2026-04-28T18:26:38Z,35,0.6374,0.691,0.0752
2026-04-28T18:26:38Z,36,0.6431,0.6959,0.0748
2026-04-28T18:26:38Z,37,0.6489,0.701,0.0744
2026-04-28T18:26:38Z,38,0.6548,0.7063,0.0739
2026-04-28T18:26:38Z,39,0.6609,0.7118,0.0735
2026-04-28T18:26:38Z,40,0.667,0.7172,0.073
2026-04-28T18:26:38Z,41,0.6724,0.7221,0.0725
2026-04-28T18:26:38Z,42,0.6774,0.7265,0.0721
2026-04-28T18:26:38Z,43,0.6819,0.7305,0.0716
2026-04-28T18:26:38Z,44,0.6859,0.734,0.0711
2026-04-28T18:26:38Z,45,0.6899,0.7376,0.0706
2026-04-28T18:26:38Z,46,0.6943,0.7414,0.0701
2026-04-28T18:26:38Z,47,0.6989,0.7455,0.0696
2026-04-28T18:26:38Z,48,0.704,0.7499,0.0691
2026-04-28T18:26:38Z,49,0.7089,0.7543,0.0686
2026-04-28T18:26:38Z,50,0.7135,0.7583,0.0681
2026-04-28T18:26:38Z,51,0.7177,0.7619,0.0676
2026-04-28T18:26:38Z,52,0.7215,0.7651,0.067
2026-04-28T18:26:38Z,53,0.7249,0.7681,0.0665
2026-04-28T18:26:38Z,54,0.7286,0.7713,0.066
2026-04-28T18:26:38Z,55,0.7331,0.7751,0.0655
2026-04-28T18:26:38Z,56,0.7385,0.7798,0.065
2026-04-28T18:26:38Z,57,0.7447,0.7853,0.0645
2026-04-28T18:26:38Z,58,0.7512,0.791,0.064
2026-04-28T18:26:38Z,59,0.7575,0.7965,0.0634
2026-04-28T18:26:38Z,60,0.7633,0.8016,0.0629
2026-04-28T18:26:38Z,61,0.769,0.8065,0.0624
2026-04-28T18:26:38Z,62,0.7743,0.8111,0.0619
2026-04-28T18:26:38Z,63,0.7791,0.8154,0.0614
2026-04-28T18:26:38Z,64,0.7842,0.8199,0.0609
2026-04-28T18:26:38Z,65,0.7891,0.8242,0.0604
2026-04-28T18:26:38Z,66,0.7937,0.8283,0.0599
2026-04-28T18:26:38Z,67,0.7981,0.8322,0.0595
2026-04-28T18:26:38Z,68,0.8027,0.8363,0.059
2026-04-28T18:26:38Z,69,0.8074,0.8405,0.0586
2026-04-28T18:26:38Z,70,0.8123,0.8449,0.0581
2026-04-28T18:26:38Z,71,0.8179,0.8499,0.0577
2026-04-28T18:26:38Z,72,0.8237,0.855,0.0572
2026-04-28T18:26:38Z,73,0.8292,0.8598,0.0568
2026-04-28T18:26:38Z,74,0.8344,0.8644,0.0564
2026-04-28T18:55:24Z,0,2.4468,2.2576,0.0192
2026-04-28T18:55:24Z,1,2.0021,1.8719,0.0254
2026-04-28T18:55:24Z,2,1.6271,1.5471,0.0317
2026-04-28T18:55:24Z,3,1.3295,1.2896,0.0376
2026-04-28T18:55:24Z,4,1.0964,1.0878,0.0428
2026-04-28T18:55:24Z,5,0.9223,0.9373,0.0475
2026-04-28T18:55:24Z,6,0.8024,0.8334,0.0517
2026-04-28T18:55:24Z,7,0.7241,0.7654,0.0556
2026-04-28T18:55:24Z,8,0.6763,0.7241,0.0591
2026-04-28T18:55:24Z,9,0.6425,0.6942,0.0622
2026-04-28T18:55:24Z,10,0.6175,0.6717,0.0648
2026-04-28T18:55:24Z,11,0.597,0.6534,0.0671
2026-04-28T18:55:24Z,12,0.5793,0.6377,0.069
2026-04-28T18:55:24Z,13,0.5632,0.6236,0.0706
2026-04-28T18:55:24Z,14,0.5508,0.6128,0.0719
2026-04-28T18:55:24Z,15,0.5446,0.6074,0.0731
2026-04-28T18:55:24Z,16,0.5453,0.608,0.0741
2026-04-28T18:55:24Z,17,0.5512,0.6132,0.075
2026-04-28T18:55:24Z,18,0.5585,0.6195,0.0757
2026-04-28T18:55:24Z,19,0.5672,0.6268,0.0763
2026-04-28T18:55:24Z,20,0.5754,0.6338,0.0767
2026-04-28T18:55:24Z,21,0.5829,0.6403,0.077
2026-04-28T18:55:24Z,22,0.5899,0.6462,0.0773
2026-04-28T18:55:24Z,23,0.5961,0.6515,0.0775
2026-04-28T18:55:24Z,24,0.6008,0.6557,0.0776
2026-04-28T18:55:24Z,25,0.6046,0.6592,0.0776
2026-04-28T18:55:24Z,26,0.608,0.6625,0.0776
2026-04-28T18:55:24Z,27,0.6114,0.6659,0.0776
2026-04-28T18:55:24Z,28,0.6156,0.6699,0.0774
2026-04-28T18:55:24Z,29,0.6213,0.6752,0.0773
2026-04-28T18:55:24Z,30,0.6282,0.6814,0.0771
2026-04-28T18:55:24Z,31,0.6356,0.6878,0.0768
2026-04-28T18:55:24Z,32,0.6425,0.6937,0.0766
2026-04-28T18:55:24Z,33,0.648,0.6984,0.0763
2026-04-28T18:55:24Z,34,0.6519,0.7016,0.0759
2026-04-28T18:55:24Z,35,0.6547,0.704,0.0756
2026-04-28T18:55:24Z,36,0.6577,0.7066,0.0752
2026-04-28T18:55:24Z,37,0.6618,0.7101,0.0748
2026-04-28T18:55:24Z,38,0.6672,0.7148,0.0744
2026-04-28T18:55:24Z,39,0.6733,0.7202,0.074
2026-04-28T18:55:24Z,40,0.6796,0.7257,0.0736
2026-04-28T18:55:24Z,41,0.6854,0.7307,0.0732
2026-04-28T18:55:24Z,42,0.6899,0.7346,0.0728
2026-04-28T18:55:24Z,43,0.6932,0.7375,0.0723
2026-04-28T18:55:24Z,44,0.6954,0.7396,0.0719
2026-04-28T18:55:24Z,45,0.6971,0.7412,0.0714
2026-04-28T18:55:24Z,46,0.6987,0.7428,0.0709
2026-04-28T18:55:24Z,47,0.7004,0.7445,0.0705
2026-04-28T18:55:24Z,48,0.7025,0.7465,0.07
2026-04-28T18:55:24Z,49,0.7051,0.7489,0.0695
2026-04-28T18:55:24Z,50,0.7083,0.7518,0.069
2026-04-28T18:55:24Z,51,0.7119,0.755,0.0685
2026-04-28T18:55:24Z,52,0.7162,0.7587,0.068
2026-04-28T18:55:24Z,53,0.7208,0.7626,0.0674
2026-04-28T18:55:24Z,54,0.7258,0.7669,0.0669
2026-04-28T18:55:24Z,55,0.7308,0.7713,0.0664
2026-04-28T18:55:24Z,56,0.7358,0.7758,0.0659
2026-04-28T18:55:24Z,57,0.7407,0.7802,0.0653
2026-04-28T18:55:24Z,58,0.7455,0.7844,0.0648
2026-04-28T18:55:24Z,59,0.7501,0.7885,0.0642
2026-04-28T18:55:24Z,60,0.755,0.7927,0.0637
2026-04-28T18:55:24Z,61,0.76,0.7971,0.0632
2026-04-28T18:55:24Z,62,0.765,0.8014,0.0626
2026-04-28T18:55:24Z,63,0.7697,0.8056,0.0621
2026-04-28T18:55:24Z,64,0.7744,0.8099,0.0616
2026-04-28T18:55:24Z,65,0.7792,0.8143,0.0611
2026-04-28T18:55:24Z,66,0.7843,0.8188,0.0605
2026-04-28T18:55:24Z,67,0.79,0.824,0.06
2026-04-28T18:55:24Z,68,0.7962,0.8294,0.0595
2026-04-28T18:55:24Z,69,0.8024,0.8349,0.059
2026-04-28T18:55:24Z,70,0.8082,0.8399,0.0585
2026-04-28T18:55:24Z,71,0.8132,0.8444,0.058
2026-04-28T18:55:24Z,72,0.818,0.8486,0.0575
2026-04-28T18:55:24Z,73,0.8228,0.8529,0.0571
2026-04-28T18:55:24Z,74,0.8277,0.8571,0.0566
2026-04-28T18:55:33Z,0,2.1781,2.0261,0.021
2026-04-28T18:55:33Z,1,1.8082,1.7056,0.0264
2026-04-28T18:55:33Z,2,1.4856,1.4265,0.0319
2026-04-28T18:55:33Z,3,1.2211,1.1978,0.037
2026-04-28T18:55:33Z,4,1.0181,1.0227,0.0415
2026-04-28T18:55:33Z,5,0.869,0.8938,0.0457
2026-04-28T18:55:33Z,6,0.7682,0.8065,0.0495
2026-04-28T18:55:33Z,7,0.7071,0.7534,0.0531
2026-04-28T18:55:33Z,8,0.6693,0.7201,0.0564
2026-04-28T18:55:33Z,9,0.6448,0.699,0.0593
2026-04-28T18:55:33Z,10,0.6259,0.6825,0.0619
2026-04-28T18:55:33Z,11,0.606,0.665,0.0641
2026-04-28T18:55:33Z,12,0.5824,0.6443,0.0658
2026-04-28T18:55:33Z,13,0.562,0.6264,0.0672
2026-04-28T18:55:33Z,14,0.5481,0.6143,0.0684
2026-04-28T18:55:33Z,15,0.5404,0.6078,0.0693
2026-04-28T18:55:33Z,16,0.5408,0.6085,0.0702
2026-04-28T18:55:33Z,17,0.5485,0.6155,0.0709
2026-04-28T18:55:33Z,18,0.5603,0.6261,0.0716
2026-04-28T18:55:33Z,19,0.5733,0.6375,0.0722
2026-04-28T18:55:33Z,20,0.5828,0.6459,0.0727
2026-04-28T18:55:33Z,21,0.5887,0.6511,0.073
2026-04-28T18:55:33Z,22,0.5912,0.6534,0.0732
2026-04-28T18:55:33Z,23,0.5916,0.6539,0.0734
2026-04-28T18:55:33Z,24,0.5915,0.654,0.0735
2026-04-28T18:55:33Z,25,0.5923,0.6548,0.0736
2026-04-28T18:55:33Z,26,0.5949,0.6573,0.0736
2026-04-28T18:55:33Z,27,0.5991,0.661,0.0735
2026-04-28T18:55:33Z,28,0.6035,0.6648,0.0734
2026-04-28T18:55:33Z,29,0.6071,0.6678,0.0732
2026-04-28T18:55:33Z,30,0.61,0.6702,0.073
2026-04-28T18:55:33Z,31,0.6127,0.6724,0.0727
2026-04-28T18:55:33Z,32,0.6157,0.675,0.0723
2026-04-28T18:55:33Z,33,0.62,0.6786,0.072
2026-04-28T18:55:33Z,34,0.6256,0.6834,0.0717
2026-04-28T18:55:33Z,35,0.6321,0.6889,0.0713
2026-04-28T18:55:33Z,36,0.6389,0.6946,0.0709
2026-04-28T18:55:33Z,37,0.6454,0.7,0.0705
2026-04-28T18:55:33Z,38,0.6514,0.705,0.0701
2026-04-28T18:55:33Z,39,0.6571,0.7097,0.0697
2026-04-28T18:55:33Z,40,0.662,0.7138,0.0692
2026-04-28T18:55:33Z,41,0.6662,0.7173,0.0687
2026-04-28T18:55:33Z,42,0.67,0.7207,0.0683
2026-04-28T18:55:33Z,43,0.6738,0.7241,0.0678
2026-04-28T18:55:33Z,44,0.6777,0.7275,0.0673
2026-04-28T18:55:33Z,45,0.6817,0.731,0.0668
2026-04-28T18:55:33Z,46,0.6857,0.7346,0.0663
2026-04-28T18:55:33Z,47,0.6896,0.7379,0.0658
2026-04-28T18:55:33Z,48,0.6933,0.7411,0.0653
2026-04-28T18:55:33Z,49,0.6968,0.7441,0.0649
2026-04-28T18:55:33Z,50,0.7,0.7469,0.0644
2026-04-28T18:55:33Z,51,0.7032,0.7498,0.0639
2026-04-28T18:55:33Z,52,0.7068,0.7529,0.0634
2026-04-28T18:55:33Z,53,0.7108,0.7564,0.0629
2026-04-28T18:55:33Z,54,0.7154,0.7603,0.0623
2026-04-28T18:55:33Z,55,0.7202,0.7645,0.0618
2026-04-28T18:55:33Z,56,0.725,0.7686,0.0613
2026-04-28T18:55:33Z,57,0.7299,0.7729,0.0608
2026-04-28T18:55:33Z,58,0.735,0.7774,0.0603
2026-04-28T18:55:33Z,59,0.7402,0.7819,0.0598
2026-04-28T18:55:33Z,60,0.7454,0.7865,0.0593
2026-04-28T18:55:33Z,61,0.7509,0.7914,0.0587
2026-04-28T18:55:33Z,62,0.7563,0.7961,0.0583
2026-04-28T18:55:33Z,63,0.7616,0.8008,0.0578
2026-04-28T18:55:33Z,64,0.767,0.8055,0.0573
2026-04-28T18:55:33Z,65,0.7722,0.8101,0.0568
2026-04-28T18:55:33Z,66,0.7777,0.8149,0.0563
2026-04-28T18:55:33Z,67,0.7832,0.8198,0.0558
2026-04-28T18:55:33Z,68,0.789,0.8248,0.0554
2026-04-28T18:55:33Z,69,0.7951,0.83,0.0549
2026-04-28T18:55:33Z,70,0.8012,0.8353,0.0545
2026-04-28T18:55:33Z,71,0.8072,0.8404,0.0541
2026-04-28T18:55:33Z,72,0.8127,0.8451,0.0537
2026-04-28T18:55:33Z,73,0.8175,0.8492,0.0534
2026-04-28T18:55:33Z,74,0.8215,0.8527,0.053
2026-04-28T18:56:04Z,0,2.4868,2.2933,0.0173
2026-04-28T18:56:04Z,1,2.0316,1.9003,0.024
2026-04-28T18:56:04Z,2,1.6562,1.5753,0.0308
2026-04-28T18:56:04Z,3,1.3544,1.3138,0.0368
2026-04-28T18:56:04Z,4,1.1187,1.1088,0.0421
2026-04-28T18:56:04Z,5,0.9444,0.9568,0.0469
2026-04-28T18:56:04Z,6,0.8248,0.8526,0.0512
2026-04-28T18:56:04Z,7,0.7498,0.7872,0.0551
2026-04-28T18:56:04Z,8,0.7031,0.7464,0.0586
2026-04-28T18:56:04Z,9,0.6732,0.7202,0.0618
2026-04-28T18:56:04Z,10,0.651,0.701,0.0645
2026-04-28T18:56:04Z,11,0.63,0.6829,0.0668
2026-04-28T18:56:05Z,12,0.6098,0.6653,0.0688
2026-04-28T18:56:05Z,13,0.5896,0.6478,0.0704
2026-04-28T18:56:05Z,14,0.573,0.6335,0.0718
2026-04-28T18:56:05Z,15,0.5617,0.6236,0.0729
2026-04-28T18:56:05Z,16,0.5571,0.6196,0.0739
2026-04-28T18:56:05Z,17,0.5586,0.6206,0.0748
2026-04-28T18:56:05Z,18,0.5633,0.6247,0.0756
2026-04-28T18:56:05Z,19,0.5699,0.6306,0.0762
2026-04-28T18:56:05Z,20,0.5775,0.6375,0.0767
2026-04-28T18:56:05Z,21,0.5857,0.6451,0.077
2026-04-28T18:56:05Z,22,0.5933,0.6521,0.0773
2026-04-28T18:56:05Z,23,0.5991,0.6573,0.0775
2026-04-28T18:56:05Z,24,0.603,0.6608,0.0776
2026-04-28T18:56:05Z,25,0.6058,0.6633,0.0777
2026-04-28T18:56:05Z,26,0.6088,0.6659,0.0776
2026-04-28T18:56:05Z,27,0.612,0.6685,0.0775
2026-04-28T18:56:05Z,28,0.6159,0.6719,0.0774
2026-04-28T18:56:05Z,29,0.6212,0.6766,0.0772
2026-04-28T18:56:05Z,30,0.6276,0.6824,0.077
2026-04-28T18:56:05Z,31,0.6353,0.6892,0.0768
2026-04-28T18:56:05Z,32,0.6437,0.6966,0.0765
2026-04-28T18:56:05Z,33,0.6513,0.7034,0.0762
2026-04-28T18:56:05Z,34,0.657,0.7083,0.0758
2026-04-28T18:56:05Z,35,0.6608,0.7116,0.0754
2026-04-28T18:56:05Z,36,0.6636,0.7141,0.075
2026-04-28T18:56:05Z,37,0.6663,0.7164,0.0746
2026-04-28T18:56:05Z,38,0.6697,0.7194,0.0741
2026-04-28T18:56:05Z,39,0.674,0.7233,0.0737
2026-04-28T18:56:05Z,40,0.6792,0.728,0.0733
2026-04-28T18:56:05Z,41,0.6849,0.7331,0.0728
2026-04-28T18:56:05Z,42,0.6907,0.7384,0.0723
2026-04-28T18:56:05Z,43,0.6967,0.7438,0.0718
2026-04-28T18:56:05Z,44,0.703,0.7494,0.0713
2026-04-28T18:56:05Z,45,0.7098,0.7554,0.0708
2026-04-28T18:56:05Z,46,0.7169,0.7615,0.0703
2026-04-28T18:56:05Z,47,0.7232,0.767,0.0697
2026-04-28T18:56:05Z,48,0.7287,0.7717,0.0692
2026-04-28T18:56:05Z,49,0.7334,0.7758,0.0686
2026-04-28T18:56:05Z,50,0.7378,0.7796,0.0681
2026-04-28T18:56:05Z,51,0.7424,0.7836,0.0676
2026-04-28T18:56:05Z,52,0.7478,0.7882,0.0671
2026-04-28T18:56:05Z,53,0.7534,0.7931,0.0666
2026-04-28T18:56:05Z,54,0.7588,0.7979,0.066
2026-04-28T18:56:05Z,55,0.7637,0.8022,0.0655
2026-04-28T18:56:05Z,56,0.7685,0.8064,0.065
2026-04-28T18:56:05Z,57,0.7736,0.8109,0.0645
2026-04-28T18:56:05Z,58,0.7795,0.816,0.0639
2026-04-28T18:56:05Z,59,0.7858,0.8216,0.0635
2026-04-28T18:56:05Z,60,0.7919,0.8271,0.063
2026-04-28T18:56:05Z,61,0.7976,0.8322,0.0625
2026-04-28T18:56:05Z,62,0.8026,0.8368,0.062
